Trip ID,Membership Type,Bicycle ID,Checkout Date,Checkout Time,Checkout Kiosk ID,Checkout Kiosk,Return Kiosk ID,Return Kiosk,Trip Duration Minutes,Month,Year
16465150,Walk Up,60,12/02/2017,12:14:20,3293,East 2nd & Pedernales,2707,Rainey St @ Cummings,88,,
16465152,Walk Up,668,12/02/2017,12:14:34,2538,Bullock Museum @ Congress & MLK,2568,East 11th St. at Victory Grill,19,,
16465160,Walk Up,919,12/02/2017,12:15:27,2538,Bullock Museum @ Congress & MLK,2568,East 11th St. at Victory Grill,18,,
16465171,Walk Up,465,12/02/2017,12:16:21,3293,East 2nd & Pedernales,2707,Rainey St @ Cummings,86,,
16465175,Weekender,367,12/02/2017,12:16:30,3685,Henderson & 9th,2542,Plaza Saltillo,26,,
16465179,Walk Up,30,12/02/2017,12:16:42,3293,East 2nd & Pedernales,2707,Rainey St @ Cummings,172,,
16465180,Weekender,320,12/02/2017,12:16:47,3685,Henderson & 9th,2542,Plaza Saltillo,25,,
16465191,Walk Up,86,12/02/2017,12:17:33,3293,East 2nd & Pedernales,2707,Rainey St @ Cummings,85,,
16465200,Walk Up,517,12/02/2017,12:18:04,3293,East 2nd & Pedernales,2707,Rainey St @ Cummings,84,,
16465206,Walk Up,398,12/02/2017,12:19:35,2502,Barton Springs & Riverside,2502,Barton Springs & Riverside,108,,
16465226,Walk Up,874,12/02/2017,12:20:54,2502,Barton Springs & Riverside,2502,Barton Springs & Riverside,107,,
16465242,Walk Up,902,12/02/2017,12:22:16,2538,Bullock Museum @ Congress & MLK,3619,6th & Congress,11,,
16465256,Walk Up,855,12/02/2017,12:23:12,2538,Bullock Museum @ Congress & MLK,3619,6th & Congress,10,,
16465265,Walk Up,898,12/02/2017,12:23:48,2501,5th & Bowie,2707,Rainey St @ Cummings,32,,
16465270,Explorer,709,12/02/2017,12:24:03,2499,City Hall / Lavaca & 2nd,2499,City Hall / Lavaca & 2nd,0,,
16465285,Explorer,709,12/02/2017,12:25:22,2499,City Hall / Lavaca & 2nd,2570,South Congress & Academy,21,,
16465295,Local30,871,12/02/2017,12:26:13,2552,3rd & West,2552,3rd & West,0,,
16465299,Walk Up,875,12/02/2017,12:26:34,2539,Convention Center / 3rd & Trinity,3513,South Congress & Barton Springs at the Austin American-Statesman,81,,
16465302,Walk Up,3471,12/02/2017,12:26:40,2499,City Hall / Lavaca & 2nd,2503,South Congress & James,21,,
16465304,Local365+Guest Pass,311,12/02/2017,12:27:01,3377,MoPac Pedestrian Bridge @ Veterans Drive,3685,Henderson & 9th,25,,
16465307,Weekender,544,12/02/2017,12:27:23,3660,Medina & East 6th,2707,Rainey St @ Cummings,52,,
16465309,Local30,197,12/02/2017,12:27:34,2552,3rd & West,2499,City Hall / Lavaca & 2nd,5,,
16465314,Walk Up,266,12/02/2017,12:27:52,2539,Convention Center / 3rd & Trinity,3513,South Congress & Barton Springs at the Austin American-Statesman,80,,
16465316,Weekender,445,12/02/2017,12:27:58,2499,City Hall / Lavaca & 2nd,2504,South Congress & Elizabeth,37,,
16465318,Walk Up,171,12/02/2017,12:28:18,3377,MoPac Pedestrian Bridge @ Veterans Drive,3685,Henderson & 9th,24,,
16465319,Weekender,593,12/02/2017,12:28:24,3660,Medina & East 6th,2707,Rainey St @ Cummings,51,,
16465322,Weekender,560,12/02/2017,12:28:46,2499,City Hall / Lavaca & 2nd,2503,South Congress & James,19,,
16465334,Walk Up,993,12/02/2017,12:29:40,2504,South Congress & Elizabeth,2567,Palmer Auditorium,12,,
16465343,Walk Up,397,12/02/2017,12:30:24,2499,City Hall / Lavaca & 2nd,2570,South Congress & Academy,16,,
16465344,Walk Up,72,12/02/2017,12:30:31,2504,South Congress & Elizabeth,2567,Palmer Auditorium,11,,
16465346,Local30,321,12/02/2017,12:30:35,3390,Brazos & 6th,2566,Pfluger Bridge @ W 2nd Street,10,,
16465357,Explorer,523,12/02/2017,12:32:48,2707,Rainey St @ Cummings,2502,Barton Springs & Riverside,50,,
16465359,Explorer,1932,12/02/2017,12:32:58,2707,Rainey St @ Cummings,2502,Barton Springs & Riverside,50,,
16465362,Walk Up,464,12/02/2017,12:33:05,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,38,,
16465419,Walk Up,976,12/02/2017,12:38:05,2574,Zilker Park,2552,3rd & West,33,,
16465430,Walk Up,2204,12/02/2017,12:39:57,2563,Davis at Rainey Street,3377,MoPac Pedestrian Bridge @ Veterans Drive,35,,
16465439,Walk Up,832,12/02/2017,12:40:38,2563,Davis at Rainey Street,3377,MoPac Pedestrian Bridge @ Veterans Drive,33,,
16465456,Local365,865,12/02/2017,12:42:22,2711,Barton Springs @ Kinney Ave,2552,3rd & West,7,,
16465457,Walk Up,182,12/02/2017,12:42:23,2548,UT West Mall @ Guadalupe,3619,6th & Congress,43,,
16465484,Weekender,301,12/02/2017,12:44:23,2574,Zilker Park,2494,2nd & Congress,24,,
16465487,Walk Up,273,12/02/2017,12:44:41,2548,UT West Mall @ Guadalupe,3619,6th & Congress,42,,
16465492,Weekender,35,12/02/2017,12:44:58,2574,Zilker Park,2494,2nd & Congress,24,,
16465503,Explorer,541,12/02/2017,12:45:40,2503,South Congress & James,3390,Brazos & 6th,14,,
16465504,Weekender,2722,12/02/2017,12:45:42,2572,Barton Springs Pool,2547,Guadalupe & 21st,39,,
16465507,Explorer,212,12/02/2017,12:45:48,2503,South Congress & James,3390,Brazos & 6th,14,,
16465508,Weekender,254,12/02/2017,12:46:03,2572,Barton Springs Pool,2574,Zilker Park,2,,
16466173,Annual,884,12/02/2017,12:46:18,2503,South Congress & James,3686,Sterzing at Barton Springs,18,,
16466174,Annual,589,12/02/2017,12:46:18,2503,South Congress & James,3686,Sterzing at Barton Springs,18,,
16465517,Local30,871,12/02/2017,12:47:04,2552,3rd & West,2552,3rd & West,0,,
16465518,Local365,1224,12/02/2017,12:47:13,2552,3rd & West,2552,3rd & West,3,,
16465520,Walk Up,1895,12/02/2017,12:47:24,2497,Capitol Station / Congress & 11th,2539,Convention Center / 3rd & Trinity,32,,
16465524,Local30,871,12/02/2017,12:47:38,2552,3rd & West,2552,3rd & West,4,,
16465536,Walk Up,554,12/02/2017,12:49:03,2547,Guadalupe & 21st,3619,6th & Congress,37,,
16465542,Weekender,2147,12/02/2017,12:49:48,2574,Zilker Park,2547,Guadalupe & 21st,35,,
16465543,Walk Up,3201,12/02/2017,12:49:55,2547,Guadalupe & 21st,3619,6th & Congress,37,,
16465548,Walk Up,371,12/02/2017,12:50:16,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,246,,
16465557,Local365,1224,12/02/2017,12:50:47,2552,3rd & West,3377,MoPac Pedestrian Bridge @ Veterans Drive,16,,
16465561,Walk Up,963,12/02/2017,12:51:01,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,245,,
16465566,Local30,871,12/02/2017,12:51:33,2552,3rd & West,3377,MoPac Pedestrian Bridge @ Veterans Drive,16,,
16465571,Walk Up,104,12/02/2017,12:51:59,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,245,,
16465577,Walk Up,955,12/02/2017,12:52:27,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,244,,
16465582,Walk Up,85,12/02/2017,12:52:57,2495,4th & Congress,2822,East 6th at Robert Martinez,15,,
16465585,Weekender,174,12/02/2017,12:53:03,2538,Bullock Museum @ Congress & MLK,3685,Henderson & 9th,50,,
16465586,Walk Up,540,12/02/2017,12:53:04,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,243,,
16465588,Walk Up,19,12/02/2017,12:53:09,3686,Sterzing at Barton Springs,2494,2nd & Congress,23,,
16465590,Walk Up,872,12/02/2017,12:53:10,3513,South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Barton Springs at the Austin American-Statesman,54,,
16465596,Weekender,1277,12/02/2017,12:53:38,2538,Bullock Museum @ Congress & MLK,3685,Henderson & 9th,50,,
16465597,Walk Up,329,12/02/2017,12:53:40,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,243,,
16465602,Walk Up,360,12/02/2017,12:53:56,3513,South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Barton Springs at the Austin American-Statesman,54,,
16465606,Walk Up,815,12/02/2017,12:54:26,3686,Sterzing at Barton Springs,2494,2nd & Congress,22,,
16465608,Walk Up,1851,12/02/2017,12:54:36,3513,South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Barton Springs at the Austin American-Statesman,53,,
16465610,Explorer,348,12/02/2017,12:55:05,2539,Convention Center / 3rd & Trinity,2504,South Congress & Elizabeth,14,,
16465913,Local30,283,12/02/2017,13:23:29,2494,2nd & Congress,2494,2nd & Congress,1,,
16465622,Walk Up,425,12/02/2017,12:56:12,3513,South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Barton Springs at the Austin American-Statesman,51,,
16465625,Walk Up,470,12/02/2017,12:56:28,3686,Sterzing at Barton Springs,2494,2nd & Congress,20,,
16465634,Walk Up,896,12/02/2017,12:57:39,3686,Sterzing at Barton Springs,2494,2nd & Congress,19,,
16465672,Walk Up,134,12/02/2017,13:01:44,2575,Riverside @ S. Lamar,2501,5th & Bowie,71,,
16465674,Walk Up,934,12/02/2017,13:01:58,2499,City Hall / Lavaca & 2nd,2499,City Hall / Lavaca & 2nd,81,,
16465675,Walk Up,88,12/02/2017,13:02:15,2575,Riverside @ S. Lamar,2501,5th & Bowie,69,,
16465678,Walk Up,696,12/02/2017,13:02:25,2499,City Hall / Lavaca & 2nd,2499,City Hall / Lavaca & 2nd,80,,
16465689,Walk Up,110,12/02/2017,13:04:15,2547,Guadalupe & 21st,2538,Bullock Museum @ Congress & MLK,9,,
16465695,Walk Up,400,12/02/2017,13:05:03,2538,Bullock Museum @ Congress & MLK,3377,MoPac Pedestrian Bridge @ Veterans Drive,44,,
16465697,Walk Up,135,12/02/2017,13:05:08,2547,Guadalupe & 21st,2538,Bullock Museum @ Congress & MLK,7,,
16465698,Walk Up,46,12/02/2017,13:05:14,2575,Riverside @ S. Lamar,2568,East 11th St. at Victory Grill,259,,
16465727,Local365,2887,12/02/2017,13:06:48,2494,2nd & Congress,2544,East 6th & Pedernales St.,16,,
16465730,Weekender,863,12/02/2017,13:06:53,3292,East 4th & Chicon,2568,East 11th St. at Victory Grill,47,,
16465732,Weekender,223,12/02/2017,13:06:59,3292,East 4th & Chicon,2568,East 11th St. at Victory Grill,9,,
16465743,Local365,683,12/02/2017,13:07:59,2707,Rainey St @ Cummings,3686,Sterzing at Barton Springs,19,,
16465768,Walk Up,284,12/02/2017,13:09:43,2567,Palmer Auditorium,2563,Davis at Rainey Street,28,,
16465784,Walk Up,252,12/02/2017,13:10:40,2567,Palmer Auditorium,2563,Davis at Rainey Street,27,,
16465792,Walk Up,745,12/02/2017,13:11:11,2711,Barton Springs @ Kinney Ave,3619,6th & Congress,54,,
16465808,Local365,394,12/02/2017,13:13:20,3621,Nueces & 3rd,2542,Plaza Saltillo,15,,
16465811,Local365+Guest Pass,356,12/02/2017,13:14:10,2572,Barton Springs Pool,2504,South Congress & Elizabeth,29,,
16465813,Walk Up,22,12/02/2017,13:14:21,2538,Bullock Museum @ Congress & MLK,2497,Capitol Station / Congress & 11th,43,,
16465820,Local365+Guest Pass,3025,12/02/2017,13:15:07,2707,Rainey St @ Cummings,2566,Pfluger Bridge @ W 2nd Street,14,,
16465826,Walk Up,853,12/02/2017,13:16:06,2538,Bullock Museum @ Congress & MLK,2497,Capitol Station / Congress & 11th,41,,
16465838,Walk Up,219,12/02/2017,13:17:07,2538,Bullock Museum @ Congress & MLK,2497,Capitol Station / Congress & 11th,40,,
16465842,Local365,865,12/02/2017,13:17:18,2552,3rd & West,3390,Brazos & 6th,7,,
16465864,Walk Up,14,12/02/2017,13:19:24,2494,2nd & Congress,2563,Davis at Rainey Street,19,,
16465879,Walk Up,655,12/02/2017,13:20:47,2494,2nd & Congress,2563,Davis at Rainey Street,18,,
16465883,Weekender,593,12/02/2017,13:20:54,2707,Rainey St @ Cummings,3293,East 2nd & Pedernales,36,,
16465882,Weekender,544,12/02/2017,13:20:54,2707,Rainey St @ Cummings,3293,East 2nd & Pedernales,36,,
16465885,Walk Up,127,12/02/2017,13:21:12,3377,MoPac Pedestrian Bridge @ Veterans Drive,3686,Sterzing at Barton Springs,42,,
16465889,Walk Up,35,12/02/2017,13:21:42,2494,2nd & Congress,2563,Davis at Rainey Street,17,,
16465891,Walk Up,979,12/02/2017,13:21:56,3377,MoPac Pedestrian Bridge @ Veterans Drive,3686,Sterzing at Barton Springs,46,,
16465899,Walk Up,937,12/02/2017,13:22:34,3686,Sterzing at Barton Springs,3686,Sterzing at Barton Springs,99,,
16465912,Walk Up,52,12/02/2017,13:23:27,3686,Sterzing at Barton Springs,3686,Sterzing at Barton Springs,98,,
16465921,Local30,856,12/02/2017,13:25:01,2494,2nd & Congress,3686,Sterzing at Barton Springs,22,,
16465924,Local365,115,12/02/2017,13:25:16,2501,5th & Bowie,2501,5th & Bowie,25,,
16465929,Local365,263,12/02/2017,13:25:51,2549,Long Center @ South 1st & Riverside,3684,Congress & Cesar Chavez,5,,
16465948,Walk Up,865,12/02/2017,13:27:15,3390,Brazos & 6th,3377,MoPac Pedestrian Bridge @ Veterans Drive,72,,
16465963,Walk Up,40,12/02/2017,13:28:46,3390,Brazos & 6th,3377,MoPac Pedestrian Bridge @ Veterans Drive,72,,
16465966,Walk Up,212,12/02/2017,13:29:23,3390,Brazos & 6th,3377,MoPac Pedestrian Bridge @ Veterans Drive,70,,
16465969,Walk Up,1895,12/02/2017,13:29:49,2539,Convention Center / 3rd & Trinity,2570,South Congress & Academy,35,,
16465978,Walk Up,26,12/02/2017,13:30:29,3390,Brazos & 6th,3377,MoPac Pedestrian Bridge @ Veterans Drive,68,,
16465983,Walk Up,680,12/02/2017,13:31:19,2539,Convention Center / 3rd & Trinity,2503,South Congress & James,61,,
16465996,Walk Up,2266,12/02/2017,13:31:58,2539,Convention Center / 3rd & Trinity,2570,South Congress & Academy,33,,
16466015,Weekender,105,12/02/2017,13:33:10,2572,Barton Springs Pool,3686,Sterzing at Barton Springs,6,,
16466023,Walk Up,893,12/02/2017,13:34:00,2498,Convention Center / 4th St. @ MetroRail,2565,Trinity & 6th Street,5,,
16466025,Walk Up,832,12/02/2017,13:34:05,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,85,,
16466026,Weekender,169,12/02/2017,13:34:06,2572,Barton Springs Pool,3686,Sterzing at Barton Springs,82,,
16466031,Walk Up,484,12/02/2017,13:34:44,2498,Convention Center / 4th St. @ MetroRail,2570,South Congress & Academy,30,,
16466038,Walk Up,2204,12/02/2017,13:35:04,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,84,,
16466039,Weekender,37,12/02/2017,13:35:09,1007,Lavaca & 6th,3292,East 4th & Chicon,17,,
16466045,Walk Up,95,12/02/2017,13:35:32,2498,Convention Center / 4th St. @ MetroRail,2570,South Congress & Academy,29,,
16466046,Weekender,897,12/02/2017,13:35:42,1007,Lavaca & 6th,3292,East 4th & Chicon,17,,
16466050,Walk Up,188,12/02/2017,13:36:23,2498,Convention Center / 4th St. @ MetroRail,2570,South Congress & Academy,28,,
16466056,Walk Up,2126,12/02/2017,13:37:01,3687,Boardwalk West,3687,Boardwalk West,59,,
16466077,Walk Up,550,12/02/2017,13:39:16,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,301,,
16466081,Walk Up,262,12/02/2017,13:39:38,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,57,,
16466086,Walk Up,347,12/02/2017,13:39:59,2565,Trinity & 6th Street,2570,South Congress & Academy,25,,
16466096,Walk Up,548,12/02/2017,13:40:37,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,56,,
16466107,Walk Up,546,12/02/2017,13:41:23,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,299,,
16466110,Walk Up,560,12/02/2017,13:41:39,2503,South Congress & James,2539,Convention Center / 3rd & Trinity,11,,
16466119,Walk Up,728,12/02/2017,13:42:14,2501,5th & Bowie,2538,Bullock Museum @ Congress & MLK,22,,
16466123,Walk Up,1641,12/02/2017,13:42:31,2503,South Congress & James,2539,Convention Center / 3rd & Trinity,10,,
16466126,Walk Up,2722,12/02/2017,13:42:47,2547,Guadalupe & 21st,2540,17th & Guadalupe,28,,
16466127,Local365,422,12/02/2017,13:42:49,2537,West & 6th St.,2537,West & 6th St.,1,,
16466129,Walk Up,881,12/02/2017,13:43:00,2501,5th & Bowie,2538,Bullock Museum @ Congress & MLK,21,,
16466130,Local365,765,12/02/2017,13:43:03,2537,West & 6th St.,2537,West & 6th St.,0,,
16466134,Local365,442,12/02/2017,13:43:12,2537,West & 6th St.,2537,West & 6th St.,73,,
16466141,Walk Up,854,12/02/2017,13:43:35,2501,5th & Bowie,2538,Bullock Museum @ Congress & MLK,21,,
16466145,Local365,334,12/02/2017,13:43:52,2537,West & 6th St.,2497,Capitol Station / Congress & 11th,10,,
16466153,Walk Up,435,12/02/2017,13:44:37,2565,Trinity & 6th Street,2570,South Congress & Academy,20,,
16466160,Walk Up,621,12/02/2017,13:45:14,2565,Trinity & 6th Street,2503,South Congress & James,47,,
16466163,Walk Up,3471,12/02/2017,13:45:24,2503,South Congress & James,3686,Sterzing at Barton Springs,60,,
16466165,Walk Up,60,12/02/2017,13:45:35,2707,Rainey St @ Cummings,2499,City Hall / Lavaca & 2nd,14,,
16466169,Weekender,829,12/02/2017,13:46:08,2568,East 11th St. at Victory Grill,2572,Barton Springs Pool,41,,
16466177,Walk Up,440,12/02/2017,13:46:28,2707,Rainey St @ Cummings,2499,City Hall / Lavaca & 2nd,13,,
16466180,Walk Up,278,12/02/2017,13:46:41,2563,Davis at Rainey Street,2563,Davis at Rainey Street,1,,
16466183,Walk Up,27,12/02/2017,13:47:07,2503,South Congress & James,3686,Sterzing at Barton Springs,58,,
16466191,Walk Up,668,12/02/2017,13:47:57,2568,East 11th St. at Victory Grill,2574,Zilker Park,108,,
16465529,Annual,625,12/02/2017,13:48:22,2711,Barton Springs @ Kinney Ave,2711,Barton Springs @ Kinney Ave,1,,
16466193,Walk Up,545,12/02/2017,13:48:22,2503,South Congress & James,3686,Sterzing at Barton Springs,57,,
16466197,Walk Up,919,12/02/2017,13:48:56,2568,East 11th St. at Victory Grill,2574,Zilker Park,108,,
16465538,Annual,169,12/02/2017,13:49:15,2711,Barton Springs @ Kinney Ave,2572,Barton Springs Pool,12,,
16465539,Annual,84,12/02/2017,13:49:32,2711,Barton Springs @ Kinney Ave,2711,Barton Springs @ Kinney Ave,2,,
16466205,Walk Up,110,12/02/2017,13:49:43,2538,Bullock Museum @ Congress & MLK,2568,East 11th St. at Victory Grill,25,,
16466208,Walk Up,956,12/02/2017,13:50:13,3377,MoPac Pedestrian Bridge @ Veterans Drive,2574,Zilker Park,27,,
16466212,Walk Up,460,12/02/2017,13:50:26,2563,Davis at Rainey Street,3687,Boardwalk West,36,,
16466216,Walk Up,85,12/02/2017,13:50:51,2822,East 6th at Robert Martinez,2498,Convention Center / 4th St. @ MetroRail,38,,
16465565,Annual,983,12/02/2017,13:51:33,2711,Barton Springs @ Kinney Ave,2572,Barton Springs Pool,10,,
16466224,Walk Up,156,12/02/2017,13:51:42,2563,Davis at Rainey Street,3687,Boardwalk West,35,,
16466225,Walk Up,116,12/02/2017,13:51:46,2570,South Congress & Academy,2502,Barton Springs & Riverside,46,,
16466227,Explorer,893,12/02/2017,13:51:53,2565,Trinity & 6th Street,2539,Convention Center / 3rd & Trinity,154,,
16466228,Local365,414,12/02/2017,13:51:54,3291,11th & San Jacinto,2495,4th & Congress,5,,
16466235,Walk Up,275,12/02/2017,13:52:35,2570,South Congress & Academy,2502,Barton Springs & Riverside,45,,
16466237,Walk Up,278,12/02/2017,13:52:48,2563,Davis at Rainey Street,3687,Boardwalk West,35,,
16466241,Walk Up,3,12/02/2017,13:53:12,2501,5th & Bowie,2574,Zilker Park,50,,
16466243,Local365+Guest Pass,1224,12/02/2017,13:53:21,3377,MoPac Pedestrian Bridge @ Veterans Drive,2552,3rd & West,13,,
16466250,Walk Up,388,12/02/2017,13:53:53,2563,Davis at Rainey Street,3687,Boardwalk West,32,,
16466252,Local365,395,12/02/2017,13:54:01,2497,Capitol Station / Congress & 11th,2537,West & 6th St.,62,,
16466253,Walk Up,664,12/02/2017,13:54:02,2501,5th & Bowie,2574,Zilker Park,49,,
16466261,Weekender,277,12/02/2017,13:54:22,2569,East 11th St. & San Marcos,2572,Barton Springs Pool,33,,
16466263,Local365,394,12/02/2017,13:54:27,2542,Plaza Saltillo,3684,Congress & Cesar Chavez,14,,
16466265,Walk Up,472,12/02/2017,13:54:33,2563,Davis at Rainey Street,3687,Boardwalk West,34,,
16466271,Local365,890,12/02/2017,13:55:10,2568,East 11th St. at Victory Grill,2707,Rainey St @ Cummings,9,,
16466274,Local365,517,12/02/2017,13:55:19,2707,Rainey St @ Cummings,2494,2nd & Congress,6,,
16466277,Explorer,247,12/02/2017,13:55:36,2538,Bullock Museum @ Congress & MLK,2569,East 11th St. & San Marcos,15,,
16466280,Explorer,409,12/02/2017,13:55:57,2563,Davis at Rainey Street,2563,Davis at Rainey Street,3,,
16466288,Walk Up,430,12/02/2017,13:56:45,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,50,,
16466295,Explorer,428,12/02/2017,13:57:09,2563,Davis at Rainey Street,2567,Palmer Auditorium,48,,
16466294,Explorer,142,12/02/2017,13:57:09,2538,Bullock Museum @ Congress & MLK,2569,East 11th St. & San Marcos,14,,
16466301,Walk Up,464,12/02/2017,13:57:50,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,49,,
16466305,Walk Up,907,12/02/2017,13:58:09,3685,Henderson & 9th,1007,Lavaca & 6th,35,,
16466312,Walk Up,174,12/02/2017,13:59:03,3685,Henderson & 9th,1007,Lavaca & 6th,34,,
16466314,Explorer,473,12/02/2017,13:59:05,2563,Davis at Rainey Street,2567,Palmer Auditorium,45,,
16466380,Local365,2887,12/02/2017,14:02:44,2544,East 6th & Pedernales St.,2563,Davis at Rainey Street,12,,
16466400,Walk Up,3212,12/02/2017,14:04:45,2496,8th & Congress,2566,Pfluger Bridge @ W 2nd Street,27,,
16466408,Walk Up,343,12/02/2017,14:05:18,2496,8th & Congress,2566,Pfluger Bridge @ W 2nd Street,26,,
16466413,Walk Up,461,12/02/2017,14:06:03,2496,8th & Congress,2566,Pfluger Bridge @ W 2nd Street,25,,
16466426,Walk Up,23,12/02/2017,14:07:42,2561,State Capitol Visitors Garage @ San Jacinto & 12th,2561,State Capitol Visitors Garage @ San Jacinto & 12th,138,,
16466441,Walk Up,706,12/02/2017,14:09:58,2561,State Capitol Visitors Garage @ San Jacinto & 12th,2561,State Capitol Visitors Garage @ San Jacinto & 12th,137,,
16466452,Walk Up,670,12/02/2017,14:10:49,2537,West & 6th St.,2537,West & 6th St.,35,,
16466459,Walk Up,993,12/02/2017,14:11:05,2567,Palmer Auditorium,3619,6th & Congress,53,,
16466462,Walk Up,396,12/02/2017,14:11:31,2540,17th & Guadalupe,2711,Barton Springs @ Kinney Ave,32,,
16466465,Walk Up,801,12/02/2017,14:11:35,2537,West & 6th St.,2537,West & 6th St.,34,,
